SE206,SE132,SE011,SE480,SE460,SE281,SE270,SE470,SE605,SE455,SE475,SE256,SE336,SE600,SE420,SE131,SE135,YEAR,SE375,SE136,SE380,SE025,CNTR_ID,SE446,COUNTRY,SE370,SE360,TF14,SE450,SE080,SE207,SE441
10052.0,1.4987485398,3785.27,4771.0,6654.0,6067.0,9337.0,1519.0,1308.0,1707.0,1088.0,53.0,1518.0,1164.0,5820.0,13994.0,3889.0,2010,198.0,453.44845589999994,3.0,8.59,RO,6024.0,(ROU) Romania,666.0,885.0,(48) Specialist sheep and goats,12163.0,15.62,643.57275006,26550.0
4222.0,1.3643330764,3340.98,3497.0,1830.0,3036.0,5378.0,879.0,903.0,3543.0,750.0,15.0,1099.0,815.0,2774.0,7337.0,3100.0,2010,81.0,509.04482751,16.0,6.14,RO,11738.0,(ROU) Romania,475.0,671.0,(49) Specialist cattle,8051.0,7.26,581.19199438,25162.0
55143.0,1.2423701122,5037.18,46736.0,1731.0,29147.0,46983.0,12870.0,1651.0,23740.0,702.0,37.0,5750.0,1158.0,12593.0,58370.0,3190.0,2010,244.0,739.33812839,2050.0,4.32,RO,6249.0,(ROU) Romania,4611.0,5181.0,(50) Specialist granivores,34229.0,47.71,1155.8361040999998,65949.0
672.0,1.4364293435,3296.55,4253.0,172.0,2900.0,8019.0,186.0,1010.0,4108.0,918.0,13.0,2356.0,782.0,4283.0,11518.0,10833.0,2010,313.0,1295.3850407,32.0,8.36,RO,10234.0,(ROU) Romania,871.0,1547.0,(60) Mixed crops,15977.0,0.86,800.11596598,30490.0
3514.0,1.3795986162,3230.91,2658.0,1419.0,2566.0,4689.0,697.0,577.0,1710.0,690.0,12.0,1130.0,489.0,2269.0,6469.0,2943.0,2010,54.0,734.3423101,2.0,4.01,RO,5153.0,(ROU) Romania,130.0,806.0,(70) Mixed livestock,10461.0,5.33,659.73727812,18743.0
3416.0,1.4335717702000002,2792.52,3174.0,549.0,2250.0,4849.0,2986.0,676.0,2920.0,752.0,22.0,1474.0,574.0,2678.0,6951.0,3512.0,2010,80.0,792.48240053,7.0,4.47,RO,4557.0,(ROU) Romania,216.0,821.0,(80) Mixed crops and livestock,10861.0,2.27,877.0273996,18888.0
578.0,0.5667434917,966.4,24762.0,9.0,10912.0,53717.0,127.0,34744.0,51123.0,17226.0,4321.0,22165.0,34590.0,11415.0,30444.0,25545.0,2010,3836.0,484.81212694,1773.0,58.02,FI,192640.0,(SUO) Finland,866.0,14165.0,(15) Specialist COP,27364.0,0.59,973.30294482,271136.0
593.0,0.6314762869,1034.66,24143.0,1.0,10568.0,55198.0,382.0,33871.0,45958.0,14953.0,4998.0,24223.0,33723.0,13704.0,34856.0,29266.0,2010,4014.0,639.92181171,1377.0,50.47,FI,140437.0,(SUO) Finland,1209.0,13808.0,(16) Specialist other fieldcrops,33880.0,0.4,1490.0487014,220275.0
104994.0,0.8270678737999999,4429.93,72577.0,24293.0,48697.0,143877.0,10272.0,67127.0,96495.0,5986.0,4761.0,47813.0,66635.0,43873.0,118996.0,9241.0,2010,3320.0,170.63868630000002,3975.0,55.39,FI,166188.0,(SUO) Finland,5778.0,34294.0,(45) Specialist milk,125985.0,46.13,2276.2599526,412961.0
20054.0,0.533597679,2472.55,23169.0,7757.0,12265.0,63573.0,8409.0,38098.0,39592.0,3017.0,7311.0,29328.0,37550.0,8752.0,33922.0,6557.0,2010,1748.0,175.11745969,2020.0,37.99,FI,98264.0,(SUO) Finland,2086.0,16127.0,(48) Specialist sheep and goats,74372.0,18.23,1099.9253727,219985.0
45860.0,0.5158252955,2836.99,60845.0,15920.0,35373.0,121964.0,33612.0,83392.0,79212.0,6598.0,7162.0,41686.0,82774.0,25526.0,62912.0,9890.0,2010,5272.0,147.54170573,4610.0,68.81,FI,150327.0,(SUO) Finland,4080.0,30943.0,(49) Specialist cattle,128820.0,58.88,778.89585774,374279.0
175131.0,0.8295275734,3621.67,80283.0,19232.0,136900.0,274324.0,43928.0,79867.0,140351.0,29466.0,7089.0,58918.0,79049.0,34813.0,227560.0,45340.0,2010,8125.0,638.80584065,7980.0,73.78,FI,232016.0,(SUO) Finland,8285.0,54116.0,(50) Specialist granivores,238172.0,207.65,843.41511737,629771.0
36165.0,0.6901538291,2600.02,49149.0,3658.0,42159.0,124169.0,13360.0,65673.0,95066.0,24629.0,7643.0,37536.0,65475.0,27445.0,85695.0,41888.0,2010,9201.0,541.14987032,3325.0,79.37,FI,219474.0,(SUO) Finland,3687.0,28261.0,(80) Mixed crops and livestock,80161.0,44.78,807.69103154,398359.0
1796.0,0.92328145,1787.88,85815.0,310.0,31356.0,109182.0,634.0,27925.0,99054.0,22906.0,25839.0,40262.0,27699.0,19323.0,100806.0,73171.0,2010,12813.0,675.61540315,5077.0,117.92,SE,510000.0,(SVE) Sweden,3904.0,15771.0,(15) Specialist COP,70959.0,1.73,1038.9532865,680322.0
6656.0,0.8895667641,2483.33,119597.0,1645.0,46160.0,164134.0,4254.0,34152.0,125092.0,25679.0,33176.0,57983.0,34079.0,15953.0,146008.0,106176.0,2010,16752.0,1052.1175839,7130.0,113.21,SE,528736.0,(SVE) Sweden,10917.0,25191.0,(16) Specialist other fieldcrops,124822.0,6.04,586.30713747,780295.0
223.0,1.0962064218,4841.7,97988.0,50.0,53305.0,173641.0,228.0,4148.0,14200.0,31.0,4900.0,68709.0,4143.0,20849.0,190346.0,185223.0,2010,5136.0,38081.556125999996,2728.0,7.38,SE,127575.0,(SVE) Sweden,34754.0,9008.0,(20) Specialist horticulture,113632.0,0.39,575.99892001,255457.0
192038.0,0.9574317772,5014.51,167491.0,72351.0,126958.0,269298.0,35185.0,54406.0,133230.0,28774.0,19376.0,70117.0,54330.0,42867.0,257834.0,46420.0,2010,9187.0,439.13081666,9974.0,107.79,SE,229242.0,(SVE) Sweden,19279.0,33784.0,(45) Specialist milk,223074.0,107.31,1789.5367342,657897.0
26323.0,0.7524719490999999,2270.39,90552.0,18691.0,35657.0,88946.0,21894.0,33390.0,66473.0,11814.0,16374.0,32095.0,33297.0,11280.0,66929.0,24233.0,2010,2993.0,337.49868058,2968.0,73.67,SE,159653.0,(SVE) Sweden,2575.0,12658.0,(49) Specialist cattle,77861.0,50.91,517.06968762,322677.0
241069.0,0.9888674507999999,3914.22,138592.0,40170.0,175648.0,312714.0,56195.0,21706.0,97889.0,22151.0,19822.0,59291.0,21640.0,18159.0,309233.0,48341.0,2010,11075.0,725.8800727000001,15253.0,73.85,SE,344462.0,(SVE) Sweden,17727.0,33721.0,(50) Specialist granivores,302435.0,390.99,616.56504306,784956.0
103742.0,0.7513755471,3796.67,184064.0,25144.0,134202.0,334550.0,40127.0,57783.0,189840.0,41929.0,36232.0,84736.0,57479.0,-25698.0,251372.0,111398.0,2010,34427.0,609.55275405,17832.0,190.39,SE,443643.0,(SVE) Sweden,22183.0,41170.0,(80) Mixed crops and livestock,259980.0,145.47,713.16721577,918607.0
7998.0,0.7323562618,10716.01,141663.0,3945.0,107315.0,328996.0,6003.0,68406.0,95267.0,31639.0,44265.0,95065.0,64654.0,-16931.0,240943.0,188679.0,2010,19861.0,561.30956251,5117.0,340.14,SK,55801.0,(SVK) Slovakia,41776.0,59862.0,(15) Specialist COP,115281.0,19.56,408.96155283,270293.0
21302.0,0.8078639226000001,17077.68,122233.0,6064.0,97796.0,345745.0,11834.0,68543.0,103997.0,45684.0,61451.0,100643.0,63840.0,5047.0,279315.0,196562.0,2010,10557.0,766.99093665,5316.0,266.9,SK,25878.0,(SVK) Slovakia,64307.0,67126.0,(16) Specialist other fieldcrops,65369.0,29.74,716.31549906,201308.0
317882.0,0.5544623303,46469.55,394838.0,113447.0,343170.0,1058102.0,75342.0,322310.0,247683.0,80519.0,89667.0,286740.0,312883.0,-116683.0,586678.0,179129.0,2010,17778.0,209.1467592,20552.0,865.88,SK,52702.0,(SVK) Slovakia,223510.0,166353.0,(45) Specialist milk,420134.0,335.15,948.4622975,833965.0
34482.0,0.46641463590000004,11579.57,62887.0,14576.0,40861.0,162454.0,25130.0,94547.0,52763.0,10562.0,13245.0,46501.0,93048.0,15343.0,75771.0,28044.0,2010,4259.0,124.99332521,2713.0,224.37,SK,10707.0,(SVK) Slovakia,35442.0,32679.0,(48) Specialist sheep and goats,73205.0,67.89,507.87009269,151251.0
130667.0,0.5106925817,37724.79,374338.0,100358.0,190331.0,681554.0,77221.0,343471.0,162865.0,49244.0,108263.0,177553.0,336051.0,22363.0,348065.0,109135.0,2010,16538.0,122.78261842,11193.0,894.32,SK,31655.0,(SVK) Slovakia,169598.0,116342.0,(49) Specialist cattle,276065.0,281.72,463.81809495,570943.0
347033.0,0.6094314118,43279.07,227874.0,92110.0,369189.0,997772.0,106226.0,266002.0,182770.0,78307.0,51385.0,233913.0,257948.0,-113116.0,608074.0,209655.0,2010,22109.0,279.13405117,9657.0,752.66,SK,38759.0,(SVK) Slovakia,212759.0,150146.0,(70) Mixed livestock,389146.0,416.64,832.9281202999999,702785.0
215425.0,0.6438172661,44924.39,1124764.0,66443.0,394830.0,1097905.0,72957.0,262283.0,237687.0,138190.0,59027.0,288486.0,247571.0,-124793.0,706850.0,432398.0,2010,28656.0,483.38467130000004,16258.0,899.62,SK,67491.0,(SVK) Slovakia,221686.0,147989.0,(80) Mixed crops and livestock,239544.0,262.11,821.8859494,611166.0
651.0,0.7024992845999999,1297.83,364.0,189.0,5032.0,14460.0,251.0,12500.0,21657.0,2042.0,53.0,5027.0,12133.0,7732.0,10158.0,9455.0,2010,441.0,836.10516285,80.0,11.31,SI,41691.0,(SVN) Slovenia,48.0,3832.0,(15) Specialist COP,32170.0,0.92,707.53145074,95707.0
1488.0,1.3436622306000001,3132.01,1149.0,269.0,9512.0,43496.0,699.0,10828.0,66580.0,12069.0,8139.0,13065.0,10439.0,28319.0,58443.0,48817.0,2010,838.0,3362.1115107,113.0,14.64,SI,163384.0,(SVN) Slovenia,4104.0,15865.0,(16) Specialist other fieldcrops,58878.0,1.97,754.05424637,289111.0
-299.0,1.5021009744,5852.47,72.0,11.0,5895.0,23347.0,55.0,2769.0,33375.0,24502.0,74.0,6560.0,3057.0,14612.0,35069.0,35294.0,2010,173.0,8435.8404684,373.0,4.22,SI,104397.0,(SVN) Slovenia,1112.0,9234.0,(35) Specialist wine,30958.0,0.34,-881.9180926000001,168741.0
423.0,1.0759646689,5341.83,1010.0,210.0,9783.0,40345.0,189.0,5626.0,42043.0,14440.0,1623.0,9714.0,5245.0,13872.0,43409.0,41364.0,2010,280.0,5363.3014875,358.0,7.74,SI,124571.0,(SVN) Slovenia,9946.0,10264.0,(36) Specialist orchards - fruits,33560.0,0.71,591.35580098,200385.0
31045.0,1.0009329681999999,3928.96,820.0,16769.0,27798.0,51312.0,6544.0,12748.0,46935.0,11996.0,3139.0,10810.0,12437.0,14691.0,51359.0,17175.0,2010,822.0,937.55882512,297.0,18.32,SI,123064.0,(SVN) Slovenia,199.0,11387.0,(45) Specialist milk,89598.0,28.32,1096.1245476,276366.0
4071.0,0.650145748,3017.83,118.0,6162.0,6553.0,18792.0,3755.0,7043.0,30057.0,5231.0,2513.0,5468.0,6439.0,37.0,12218.0,5634.0,2010,246.0,434.40619716,83.0,12.97,SI,93081.0,(SVN) Slovenia,101.0,6341.0,(48) Specialist sheep and goats,43784.0,9.26,439.80793048,173084.0
5840.0,0.7321963101000001,3034.49,153.0,3980.0,8410.0,21023.0,5051.0,7535.0,25035.0,4997.0,2502.0,5350.0,6999.0,2621.0,15393.0,7051.0,2010,173.0,640.60196424,72.0,11.01,SI,110498.0,(SVN) Slovenia,105.0,6913.0,(49) Specialist cattle,61831.0,11.45,509.95354886,201344.0
1037.0,0.9664971411,2401.66,240.0,437.0,4394.0,15374.0,695.0,3962.0,26504.0,4409.0,1323.0,4749.0,3407.0,3849.0,14859.0,12500.0,2010,183.0,2081.4584124000003,11.0,6.52,SI,70361.0,(SVN) Slovenia,217.0,5820.0,(60) Mixed crops,36575.0,1.92,540.49620143,133877.0
6758.0,0.7952944981,2820.35,164.0,3937.0,9528.0,21293.0,3436.0,5706.0,24327.0,6605.0,1307.0,5907.0,5160.0,1232.0,16934.0,8869.0,2010,142.0,939.45983021,76.0,9.44,SI,85839.0,(SVN) Slovenia,136.0,5504.0,(70) Mixed livestock,35349.0,11.71,576.84917626,149453.0
4749.0,0.8635673811,2629.12,211.0,2586.0,7867.0,19038.0,2958.0,7206.0,19018.0,5521.0,1555.0,5498.0,6708.0,4655.0,16440.0,10136.0,2010,197.0,1076.8775675999998,51.0,9.42,SI,87103.0,(SVN) Slovenia,236.0,5188.0,(80) Mixed crops and livestock,34894.0,8.38,547.56709703,143601.0
10024.0,1.1030677993,3549.2,166801.0,5575.0,67824.0,194606.0,6883.0,52451.0,136687.0,58030.0,22057.0,62237.0,51639.0,72375.0,214663.0,182582.0,2010,11752.0,1160.0976858,5289.0,169.17,UK,1527131.0,(UKI) United Kingdom,14490.0,33013.0,(15) Specialist COP,59231.0,16.56,605.30225614,1728624.0
16523.0,1.1613284159000001,5882.9,205197.0,6918.0,104037.0,293790.0,13098.0,54222.0,169806.0,52499.0,28717.0,90870.0,52332.0,101814.0,341187.0,295947.0,2010,18950.0,1817.1935004999998,6607.0,184.9,UK,1633692.0,(UKI) United Kingdom,31714.0,41611.0,(16) Specialist other fieldcrops,55794.0,24.69,669.16552015,1866210.0
718.0,1.1465585244,20791.48,184185.0,56.0,204704.0,506421.0,294.0,2599.0,82174.0,53129.0,11230.0,97623.0,1630.0,75851.0,580641.0,568693.0,2010,6441.0,46909.044061,3326.0,13.96,UK,353375.0,(UKI) United Kingdom,168675.0,25651.0,(20) Specialist horticulture,94932.0,0.63,1148.5143674,530537.0
523.0,1.0225961949,8559.25,76004.0,327.0,91120.0,211946.0,279.0,7047.0,66458.0,18705.0,3938.0,32637.0,6376.0,18892.0,216736.0,212274.0,2010,1569.0,8276.2997025,2020.0,29.91,UK,883615.0,(UKI) United Kingdom,55741.0,28858.0,(36) Specialist orchards - fruits,81422.0,1.22,428.57477029999995,1031822.0
297521.0,1.0998141209,6415.75,71867.0,152070.0,179124.0,313604.0,46720.0,36467.0,113241.0,14536.0,5876.0,64085.0,35843.0,68483.0,344906.0,41509.0,2010,8723.0,397.76326451,5570.0,105.21,UK,912949.0,(UKI) United Kingdom,22635.0,33468.0,(45) Specialist milk,91659.0,195.44,1522.3424197999998,1269919.0
71111.0,0.8586734164000001,3714.79,37711.0,59699.0,56929.0,114610.0,42186.0,48417.0,59631.0,4597.0,5221.0,29195.0,47889.0,33286.0,98413.0,22081.0,2010,5647.0,82.10990197699999,2256.0,269.22,UK,724921.0,(UKI) United Kingdom,5912.0,14672.0,(48) Specialist sheep and goats,26034.0,153.65,462.82341835,870285.0
68540.0,0.8486452656999999,3620.47,33940.0,53665.0,56615.0,115976.0,66035.0,39464.0,61922.0,7772.0,5789.0,30647.0,38754.0,22963.0,98423.0,24094.0,2010,3960.0,225.80452259,1945.0,107.31,UK,868943.0,(UKI) United Kingdom,4889.0,17921.0,(49) Specialist cattle,37793.0,128.37,533.93298075,1022324.0
544680.0,1.0953935612,7515.97,109239.0,18689.0,350940.0,529103.0,71434.0,12038.0,94005.0,5872.0,4245.0,76747.0,11389.0,62370.0,579576.0,30651.0,2010,7010.0,920.51876676,6823.0,39.72,UK,600340.0,(UKI) United Kingdom,48296.0,39286.0,(50) Specialist granivores,158581.0,589.5,923.96131902,871615.0
185119.0,0.9565393833,5741.86,44250.0,55142.0,145359.0,253779.0,71737.0,32362.0,81198.0,12877.0,3541.0,48437.0,31954.0,21714.0,242750.0,54090.0,2010,6795.0,502.71457915,6712.0,107.79,UK,871320.0,(UKI) United Kingdom,19868.0,26607.0,(70) Mixed livestock,80622.0,246.84,749.95291803,1088283.0
82219.0,0.9700164645999999,4802.59,83052.0,44082.0,95429.0,215845.0,62964.0,50108.0,118492.0,29266.0,17852.0,58152.0,49357.0,43750.0,209374.0,109303.0,2010,10023.0,732.24751326,3962.0,156.61,UK,1229629.0,(UKI) United Kingdom,18088.0,30192.0,(80) Mixed crops and livestock,56579.0,128.26,641.03581928,1448782.0
14262.0,1.2331402905,2740.87,43802.0,10849.0,53699.0,138619.0,9524.0,31700.0,72084.0,6177.0,8851.0,38321.0,30811.0,64306.0,170937.0,147824.0,2011,17958.0,2126.0067772,6748.0,69.83,BE,357342.0,(BEL) Belgium,1000.0,20893.0,(16) Specialist other fieldcrops,68935.0,11.87,1200.9918355999998,509210.0
946.0,1.1484791571,9618.13,73174.0,1095.0,107608.0,315445.0,1273.0,6289.0,81669.0,48654.0,35488.0,87720.0,3630.0,54328.0,362282.0,325848.0,2011,3283.0,41130.39501,11969.0,8.0,BE,115518.0,(BEL) Belgium,53492.0,51373.0,(20) Specialist horticulture,266756.0,1.23,767.68181238,465037.0
164846.0,1.2525448128,4529.32,8906.0,69751.0,66521.0,145708.0,27354.0,24419.0,69185.0,2245.0,1704.0,33877.0,24554.0,61359.0,182506.0,15956.0,2011,8393.0,321.85194075,9280.0,49.72,BE,269939.0,(BEL) Belgium,659.0,26979.0,(45) Specialist milk,139280.0,99.07,1663.894516,548155.0
103957.0,1.0042198839,4131.71,6327.0,98677.0,62863.0,124797.0,81053.0,33593.0,49931.0,3871.0,1872.0,27913.0,32361.0,32816.0,125323.0,19494.0,2011,8057.0,331.69520174,6905.0,58.84,BE,203990.0,(BEL) Belgium,308.0,18751.0,(49) Specialist cattle,90413.0,114.77,905.75222916,443011.0
450636.0,1.0896665544,4046.5,4658.0,45697.0,344254.0,449512.0,96539.0,13297.0,51838.0,7290.0,5198.0,39132.0,11061.0,52362.0,489819.0,33985.0,2011,5882.0,1415.7371511,15330.0,24.86,BE,258936.0,(BEL) Belgium,1571.0,43344.0,(50) Specialist granivores,340509.0,459.01,981.7483821000001,696979.0
20416.0,1.1158935058,5124.78,51773.0,20548.0,55659.0,141219.0,19141.0,17076.0,79812.0,2863.0,5040.0,31859.0,16042.0,28311.0,157585.0,132129.0,2011,14374.0,3163.8767605999997,7202.0,43.52,BE,188217.0,(BEL) Belgium,7747.0,24379.0,(60) Mixed crops,123323.0,25.62,796.86439345,411900.0
330056.0,1.1396534029,5486.52,20673.0,87618.0,208037.0,339366.0,79249.0,30901.0,85013.0,5111.0,2012.0,51629.0,29740.0,72195.0,386759.0,54692.0,2011,14710.0,951.939934,16916.0,57.58,BE,348769.0,(BEL) Belgium,2582.0,45493.0,(70) Mixed livestock,262296.0,327.64,1007.3692898,783696.0
95284.0,1.1559823593,4506.26,34767.0,66956.0,86503.0,179628.0,49161.0,35015.0,87352.0,7185.0,4886.0,40945.0,34044.0,61452.0,207647.0,107477.0,2011,15410.0,1563.3992822999999,8298.0,69.29,BE,338374.0,(BEL) Belgium,1246.0,27227.0,(80) Mixed crops and livestock,107793.0,88.9,1071.8116293,600475.0
1581.0,1.059503839,8363.68,68511.0,785.0,46231.0,166423.0,291.0,34129.0,80109.0,36757.0,5108.0,43614.0,32359.0,42798.0,176325.0,169637.0,2011,34897.0,685.8698524,4461.0,255.39,BG,55930.0,(BGR) Bulgaria,15587.0,21633.0,(15) Specialist COP,27282.0,1.86,850.69089135,164106.0
751.0,0.9978401261,4952.43,18897.0,370.0,7669.0,28788.0,121.0,5905.0,13440.0,3775.0,1428.0,7670.0,5733.0,5684.0,28726.0,26547.0,2011,2656.0,1020.3951387,1693.0,28.87,BG,9898.0,(BGR) Bulgaria,5175.0,3925.0,(16) Specialist other fieldcrops,6665.0,0.69,1089.5291332999998,30373.0
64.0,1.04737473,5326.25,16453.0,15.0,4283.0,18110.0,48.0,965.0,19461.0,1780.0,392.0,6471.0,918.0,2037.0,18968.0,18511.0,2011,259.0,5877.6191677,642.0,3.06,BG,259202.0,(BGR) Bulgaria,3452.0,3003.0,(20) Specialist horticulture,10421.0,0.05,883.98000145,289100.0
23.0,0.9946557156999999,10245.57,46144.0,1.0,14953.0,88621.0,33.0,4637.0,89314.0,5210.0,3914.0,21603.0,4462.0,6400.0,88148.0,84211.0,2011,2622.0,3438.7753452,11007.0,25.16,BG,186652.0,(BGR) Bulgaria,16470.0,21965.0,(35) Specialist wine,34560.0,0.01,1123.7861852,310528.0
41.0,0.8720961368000001,4515.19,11755.0,1.0,2115.0,16495.0,5.0,2619.0,14927.0,995.0,662.0,3732.0,2601.0,492.0,14385.0,13682.0,2011,942.0,1403.5600011,871.0,10.02,BG,30308.0,(BGR) Bulgaria,3618.0,5217.0,(36) Specialist orchards - fruits,6499.0,0.0,906.41233394,51734.0
14079.0,1.1179962022,3986.63,11598.0,8242.0,9484.0,15862.0,1528.0,2853.0,3888.0,1391.0,218.0,2960.0,2803.0,4688.0,17734.0,3437.0,2011,447.0,340.09681347,297.0,10.28,BG,3135.0,(BGR) Bulgaria,1586.0,1087.0,(45) Specialist milk,6556.0,17.92,785.68343873,21821.0
8621.0,1.2450493636,3767.27,7559.0,7223.0,4642.0,8015.0,1286.0,2161.0,1164.0,640.0,59.0,1445.0,2132.0,4096.0,9979.0,1300.0,2011,213.0,163.40791619,52.0,8.09,BG,3106.0,(BGR) Bulgaria,1214.0,449.0,(48) Specialist sheep and goats,5233.0,12.4,695.1179246,16726.0
12179.0,1.1682968881,3946.36,15420.0,10531.0,6490.0,12423.0,4099.0,5064.0,2754.0,858.0,155.0,2218.0,4985.0,7097.0,14514.0,2180.0,2011,458.0,158.72028437,514.0,14.55,BG,3211.0,(BGR) Bulgaria,1844.0,900.0,(49) Specialist cattle,6292.0,26.38,461.61829139,22788.0
125947.0,1.0434982441,8431.82,60279.0,5042.0,87246.0,139276.0,21700.0,3486.0,47973.0,7288.0,5414.0,22575.0,2691.0,9465.0,145335.0,13974.0,2011,2893.0,886.3974443,4825.0,16.05,BG,9182.0,(BGR) Bulgaria,12001.0,9737.0,(50) Specialist granivores,46672.0,146.55,859.4410912000001,108869.0
683.0,0.9753230587999999,5651.58,19838.0,229.0,5983.0,23456.0,74.0,4026.0,10952.0,2369.0,790.0,6421.0,3903.0,3329.0,22877.0,21404.0,2011,2634.0,740.26466468,492.0,30.72,BG,14677.0,(BGR) Bulgaria,5374.0,2553.0,(60) Mixed crops,4920.0,0.62,1037.1177737,30778.0
8022.0,1.1991840398,2671.69,6595.0,1668.0,4694.0,10703.0,6231.0,1779.0,6066.0,1698.0,76.0,2292.0,1695.0,3848.0,12835.0,4737.0,2011,868.0,585.87714449,166.0,8.42,BG,2852.0,(BGR) Bulgaria,1487.0,1196.0,(80) Mixed crops and livestock,2719.0,3.21,891.16388775,13306.0
210.0,1.3931894891999999,3991.61,27464.0,221.0,9823.0,31547.0,36.0,4501.0,15350.0,34.0,32.0,11343.0,4436.0,17290.0,43952.0,43709.0,2011,2254.0,3149.2372336999997,181.0,15.25,CY,332506.0,(CYP) Cyprus,5667.0,2279.0,(16) Specialist other fieldcrops,5828.0,0.11,1842.6327285999998,353905.0
233.0,1.2757899159000001,2311.12,4727.0,102.0,1267.0,5774.0,17.0,1756.0,4359.0,20.0,20.0,2508.0,1745.0,3595.0,7367.0,7114.0,2011,55.0,2255.0367621,0.0,3.5,CY,169659.0,(CYP) Cyprus,683.0,1261.0,(38) Permanent crops combined,3615.0,0.08,2906.0406359999997,177734.0
42127.0,1.0975971082,3179.54,43137.0,43407.0,31710.0,45821.0,1753.0,8728.0,16860.0,14.0,0.0,7413.0,8676.0,13268.0,50293.0,8166.0,2011,1337.0,638.41570529,162.0,13.02,CY,115447.0,(CYP) Cyprus,2569.0,2629.0,(48) Specialist sheep and goats,17132.0,22.36,1884.3913559,192846.0
1900.0,1.1842210432,2866.85,15136.0,104.0,4680.0,17348.0,94.0,4904.0,11606.0,11.0,21.0,6126.0,4841.0,8837.0,20544.0,18623.0,2011,894.0,1933.4790557999997,569.0,11.49,CY,160309.0,(CYP) Cyprus,3420.0,1659.0,(60) Mixed crops,3833.0,0.25,7473.2176322,175852.0
6123.0,0.9804980876,5907.3,104132.0,1736.0,60277.0,178932.0,3071.0,43243.0,136864.0,16514.0,9481.0,62233.0,41687.0,42082.0,175443.0,159839.0,2011,10057.0,937.0052101,2592.0,172.22,CZ,75185.0,(CZE) Czech Republic,21218.0,22554.0,(15) Specialist COP,92798.0,8.82,691.72802868,306583.0
36739.0,0.9772177012000001,16973.04,226898.0,14123.0,158871.0,488247.0,15305.0,94916.0,308649.0,45618.0,34819.0,161989.0,91867.0,84103.0,477124.0,405566.0,2011,22163.0,1384.2502622000002,5586.0,294.1,CZ,143979.0,(CZE) Czech Republic,88483.0,51155.0,(16) Specialist other fieldcrops,300835.0,40.89,898.50748193,767586.0
30.0,1.1485525474,8828.66,82579.0,4.0,40511.0,147589.0,48.0,651.0,41788.0,12431.0,1341.0,53980.0,243.0,29653.0,169514.0,168143.0,2011,11976.0,39308.492019,508.0,4.38,CZ,15143.0,(CZE) Czech Republic,28230.0,12385.0,(20) Specialist horticulture,93010.0,0.04,699.59375671,149945.0
1.0,1.2192562027,3791.96,30229.0,3.0,7747.0,45402.0,11.0,5410.0,40908.0,27932.0,2075.0,18305.0,5026.0,20960.0,55357.0,53281.0,2011,536.0,6205.243893399999,1283.0,8.72,CZ,62314.0,(CZE) Czech Republic,5506.0,12025.0,(35) Specialist wine,83137.0,0.03,32.36854767,186362.0
1126.0,0.8547852975,4371.74,21315.0,226.0,14468.0,77795.0,293.0,12631.0,54442.0,3195.0,486.0,38446.0,12144.0,10261.0,66498.0,64886.0,2011,1159.0,2609.6000636,1134.0,24.9,CZ,41943.0,(CZE) Czech Republic,9868.0,12720.0,(36) Specialist orchards - fruits,53364.0,1.89,597.01034769,149975.0
259404.0,0.8665219593000001,21597.74,180336.0,100699.0,173372.0,485337.0,47935.0,119105.0,284607.0,38771.0,37426.0,142123.0,116921.0,61683.0,420555.0,123725.0,2011,9910.0,440.37873711,7824.0,281.18,CZ,86830.0,(CZE) Czech Republic,105046.0,47063.0,(45) Specialist milk,507125.0,174.74,1484.5037332999998,979260.0
19553.0,0.7177151877,4176.21,29433.0,14551.0,17984.0,54390.0,15578.0,40561.0,41045.0,3723.0,8597.0,22637.0,39949.0,24959.0,39036.0,10886.0,2011,1361.0,163.99706188,1294.0,69.92,CZ,39726.0,(CZE) Czech Republic,3079.0,8035.0,(48) Specialist sheep and goats,47052.0,27.4,713.69790463,142374.0
42275.0,0.5765536752,7660.21,83553.0,47238.0,44886.0,157363.0,23726.0,98651.0,110772.0,9963.0,12456.0,55104.0,97455.0,36123.0,90728.0,35997.0,2011,5771.0,199.94583219,2922.0,181.86,CZ,77878.0,(CZE) Czech Republic,26891.0,21790.0,(49) Specialist cattle,150534.0,83.84,504.26232699999997,386421.0
910267.0,0.9199452129000001,22089.35,265216.0,25467.0,692033.0,1098680.0,175645.0,24557.0,418874.0,9974.0,69561.0,207758.0,22136.0,-28671.0,1010725.0,30897.0,2011,3766.0,1056.2426509,4606.0,29.34,CZ,49509.0,(CZE) Czech Republic,128462.0,62055.0,(50) Specialist granivores,776167.0,785.76,1158.4568970999999,1270016.0
6838.0,0.8985341215,17589.01,188349.0,1882.0,99679.0,381299.0,8374.0,70766.0,229641.0,18018.0,15062.0,128430.0,67617.0,37733.0,342610.0,320710.0,2011,16534.0,1530.0990697999998,4146.0,213.64,CZ,247263.0,(CZE) Czech Republic,93132.0,39377.0,(60) Mixed crops,293813.0,11.31,604.45765427,772599.0
343489.0,0.8787409961,25209.4,289301.0,105027.0,290286.0,719475.0,80251.0,135756.0,457942.0,59187.0,71850.0,190745.0,132603.0,72630.0,632232.0,216893.0,2011,15861.0,591.77049476,11900.0,366.92,CZ,99986.0,(CZE) Czech Republic,144253.0,66430.0,(70) Mixed livestock,821381.0,292.02,1176.2585755999999,1484336.0
